国产剧,35797771,一念关山,7.5,https://movie.douban.com/subject/35797771/
国产剧,36059766,故乡，别来无恙,8.1,https://movie.douban.com/subject/36059766/
国产剧,30311925,似火流年,8.0,https://movie.douban.com/subject/30311925/
国产剧,35633163,莲花楼,8.5,https://movie.douban.com/subject/35633163/
国产剧,35471947,非凡医者,7.5,https://movie.douban.com/subject/35471947/
国产剧,35725842,繁城之下,8.6,https://movie.douban.com/subject/35725842/
国产剧,35588177,漫长的季节,9.4,https://movie.douban.com/subject/35588177/
国产剧,34905779,问心,8.4,https://movie.douban.com/subject/34905779/
国产剧,4922787,后宫·甄嬛传,9.4,https://movie.douban.com/subject/4922787/
国产剧,2210001,大明王朝1566,9.8,https://movie.douban.com/subject/2210001/
国产剧,35587662,装腔启示录,8.1,https://movie.douban.com/subject/35587662/
国产剧,26928226,知否知否应是绿肥红瘦,7.9,https://movie.douban.com/subject/26928226/
国产剧,35662223,去有风的地方,8.7,https://movie.douban.com/subject/35662223/
国产剧,35465232,狂飙,8.5,https://movie.douban.com/subject/35465232/
国产剧,35712815,我有一个朋友,8.6,https://movie.douban.com/subject/35712815/
国产剧,35679802,胶囊计划,8.5,https://movie.douban.com/subject/35679802/
国产剧,27124548,我要逆风去,7.3,https://movie.douban.com/subject/27124548/
国产剧,26647087,三体,8.7,https://movie.douban.com/subject/26647087/
国产剧,33447642,沉默的真相,9.0,https://movie.douban.com/subject/33447642/
国产剧,35682502,兰闺喜事,7.8,https://movie.douban.com/subject/35682502/
国产剧,36117912,沧元图,8.7,https://movie.douban.com/subject/36117912/
国产剧,25785216,长相思,7.8,https://movie.douban.com/subject/25785216/
国产剧,1864810,红楼梦,9.7,https://movie.douban.com/subject/1864810/
国产剧,30488569,龙岭迷窟,8.1,https://movie.douban.com/subject/30488569/
国产剧,35235151,唐朝诡事录,7.9,https://movie.douban.com/subject/35235151/
国产剧,26853822,异人之下,8.1,https://movie.douban.com/subject/26853822/
国产剧,36155049,古相思曲,8.6,https://movie.douban.com/subject/36155049/
国产剧,33404425,隐秘的角落,8.8,https://movie.douban.com/subject/33404425/
国产剧,35284451,少年歌行,8.3,https://movie.douban.com/subject/35284451/
国产剧,26727273,人民的名义,8.3,https://movie.douban.com/subject/26727273/
国产剧,19965220,父母爱情,9.4,https://movie.douban.com/subject/19965220/
国产剧,35589397,我可能遇到了救星,8.1,https://movie.douban.com/subject/35589397/
国产剧,25853071,庆余年 第一季,7.9,https://movie.douban.com/subject/25853071/
国产剧,36139980,凡人修仙传：星海飞驰篇,9.2,https://movie.douban.com/subject/36139980/
国产剧,5384548,步步惊心,8.4,https://movie.douban.com/subject/5384548/
国产剧,35633626,底线,7.3,https://movie.douban.com/subject/35633626/
国产剧,35567787,斗罗大陆2：绝世唐门,8.8,https://movie.douban.com/subject/35567787/
国产剧,26883064,白夜追凶,8.9,https://movie.douban.com/subject/26883064/
国产剧,3882715,武林外传,9.6,https://movie.douban.com/subject/3882715/
国产剧,35207856,人世间,8.4,https://movie.douban.com/subject/35207856/
国产剧,35332289,开端,7.9,https://movie.douban.com/subject/35332289/
国产剧,3227335,仙剑奇侠传三,9.0,https://movie.douban.com/subject/3227335/
国产剧,35465009,卿卿日常,7.2,https://movie.douban.com/subject/35465009/
国产剧,2254648,亮剑,9.5,https://movie.douban.com/subject/2254648/
国产剧,34779776,苍兰诀,8.1,https://movie.douban.com/subject/34779776/
国产剧,35623511,九义人,7.9,https://movie.douban.com/subject/35623511/
国产剧,35307437,猎罪图鉴,7.5,https://movie.douban.com/subject/35307437/
国产剧,35936087,鹊刀门传奇,8.2,https://movie.douban.com/subject/35936087/
国产剧,35429466,警察荣誉,8.5,https://movie.douban.com/subject/35429466/
国产剧,25754848,琅琊榜,9.4,https://movie.douban.com/subject/25754848/
国产剧,35231822,梦华录,7.9,https://movie.douban.com/subject/35231822/
国产剧,35161592,风吹半夏,8.2,https://movie.douban.com/subject/35161592/
国产剧,1830575,雍正王朝,9.4,https://movie.douban.com/subject/1830575/
国产剧,30358061,琉璃,7.4,https://movie.douban.com/subject/30358061/
国产剧,35725856,尘封十三载,8.1,https://movie.douban.com/subject/35725856/
国产剧,35172742,当我飞奔向你,7.9,https://movie.douban.com/subject/35172742/
国产剧,35905951,那些回不去的年少时光,8.2,https://movie.douban.com/subject/35905951/
国产剧,2389241,岁月,9.4,https://movie.douban.com/subject/2389241/
国产剧,35480932,周生如故,7.3,https://movie.douban.com/subject/35480932/
国产剧,35561680,特工任务,8.0,https://movie.douban.com/subject/35561680/
国产剧,34794707,终极笔记,8.2,https://movie.douban.com/subject/34794707/
国产剧,27202985,怒晴湘西,7.1,https://movie.douban.com/subject/27202985/
国产剧,24695611,北平无战事,9.0,https://movie.douban.com/subject/24695611/
国产剧,26930540,无证之罪,8.0,https://movie.douban.com/subject/26930540/
国产剧,35344085,我在他乡挺好的,8.1,https://movie.douban.com/subject/35344085/
国产剧,26298935,鬼吹灯之精绝古城,7.9,https://movie.douban.com/subject/26298935/
国产剧,32581207,御赐小仵作,8.0,https://movie.douban.com/subject/32581207/
国产剧,2210031,仙剑奇侠传,9.1,https://movie.douban.com/subject/2210031/
国产剧,26849758,长安十二时辰,8.1,https://movie.douban.com/subject/26849758/
国产剧,35203354,爱情而已,8.2,https://movie.douban.com/subject/35203354/
国产剧,35452438,星汉灿烂·月升沧海,7.6,https://movie.douban.com/subject/35452438/
国产剧,2156663,西游记,9.7,https://movie.douban.com/subject/2156663/
国产剧,26999852,延禧攻略,7.1,https://movie.douban.com/subject/26999852/
国产剧,26602244,最好的我们,8.9,https://movie.douban.com/subject/26602244/
国产剧,25812730,如懿传,7.5,https://movie.douban.com/subject/25812730/
国产剧,35637224,三悦有了新工作,8.4,https://movie.douban.com/subject/35637224/
国产剧,35332288,他从火光中走来,7.2,https://movie.douban.com/subject/35332288/
国产剧,35653130,父辈的荣耀,8.3,https://movie.douban.com/subject/35653130/
国产剧,34923491,山河令,8.5,https://movie.douban.com/subject/34923491/
国产剧,2997325,我的团长我的团,9.6,https://movie.douban.com/subject/2997325/
国产剧,2347485,天道,9.2,https://movie.douban.com/subject/2347485/
国产剧,35196753,点燃我，温暖你,7.5,https://movie.douban.com/subject/35196753/
国产剧,30413128,风犬少年的天空,8.0,https://movie.douban.com/subject/30413128/
国产剧,34792295,乔家的儿女,7.7,https://movie.douban.com/subject/34792295/
国产剧,27068009,棋魂,8.6,https://movie.douban.com/subject/27068009/
国产剧,3314870,潜伏,9.4,https://movie.douban.com/subject/3314870/
国产剧,1830590,康熙王朝,9.2,https://movie.douban.com/subject/1830590/
国产剧,1441794,走向共和,9.6,https://movie.douban.com/subject/1441794/
国产剧,2157131,少年包青天,8.6,https://movie.douban.com/subject/2157131/
国产剧,35350794,枕刀歌,8.2,https://movie.douban.com/subject/35350794/
国产剧,1830528,三国演义,9.6,https://movie.douban.com/subject/1830528/
国产剧,34991920,星落凝成糖,7.3,https://movie.douban.com/subject/34991920/
国产剧,3926132,爱情公寓,8.1,https://movie.douban.com/subject/3926132/
国产剧,26430092,欢乐颂,7.5,https://movie.douban.com/subject/26430092/
国产剧,2190981,重案六组,8.8,https://movie.douban.com/subject/2190981/
国产剧,26776350,河神,8.1,https://movie.douban.com/subject/26776350/
国产剧,34463197,传闻中的陈芊芊,7.3,https://movie.douban.com/subject/34463197/
国产剧,4861422,怪侠一枝梅,8.5,https://movie.douban.com/subject/4861422/
国产剧,35732451,你给我的喜欢,7.2,https://movie.douban.com/subject/35732451/
国产剧,34429670,胆小鬼,7.8,https://movie.douban.com/subject/34429670/
国产剧,35638260,三十六骑 第一季,8.7,https://movie.douban.com/subject/35638260/
国产剧,2239292,大宋提刑官,9.3,https://movie.douban.com/subject/2239292/
国产剧,25966028,红色,9.1,https://movie.douban.com/subject/25966028/
国产剧,2181930,大宅门,9.4,https://movie.douban.com/subject/2181930/
国产剧,1718150,天龙八部,8.6,https://movie.douban.com/subject/1718150/
国产剧,3904560,水浒传,9.0,https://movie.douban.com/subject/3904560/
国产剧,20258941,战长沙,9.1,https://movie.douban.com/subject/20258941/
国产剧,2264216,过把瘾,9.0,https://movie.douban.com/subject/2264216/
国产剧,35063919,大宋少年志2,7.9,https://movie.douban.com/subject/35063919/
国产剧,30170894,大宋少年志,7.8,https://movie.douban.com/subject/30170894/
国产剧,2154096,士兵突击,9.5,https://movie.douban.com/subject/2154096/
国产剧,2411184,汉武大帝,9.2,https://movie.douban.com/subject/2411184/
国产剧,30232254,镖人 第一季,8.4,https://movie.douban.com/subject/30232254/
国产剧,27114834,鹤唳华亭,7.1,https://movie.douban.com/subject/27114834/
国产剧,4707205,爱情公寓2,8.1,https://movie.douban.com/subject/4707205/
国产剧,30228394,觉醒年代,9.3,https://movie.douban.com/subject/30228394/
国产剧,26427831,微微一笑很倾城,7.2,https://movie.douban.com/subject/26427831/
国产剧,34801099,如此可爱的我们,8.1,https://movie.douban.com/subject/34801099/
国产剧,35801116,画江湖之不良人6,9.5,https://movie.douban.com/subject/35801116/
国产剧,35674355,中国奇谭,8.7,https://movie.douban.com/subject/35674355/
国产剧,26674019,法医秦明,7.0,https://movie.douban.com/subject/26674019/
国产剧,26766214,风起陇西,8.1,https://movie.douban.com/subject/26766214/
国产剧,26889177,异物志,8.5,https://movie.douban.com/subject/26889177/
国产剧,35248698,护心,7.2,https://movie.douban.com/subject/35248698/
国产剧,35232070,平原上的摩西,7.6,https://movie.douban.com/subject/35232070/
国产剧,35136858,云襄传,7.3,https://movie.douban.com/subject/35136858/
国产剧,2157130,金粉世家,8.5,https://movie.douban.com/subject/2157130/
国产剧,35498561,大山的女儿,9.3,https://movie.douban.com/subject/35498561/
国产剧,27195020,陈情令,7.7,https://movie.douban.com/subject/27195020/
国产剧,2216379,黑洞,8.5,https://movie.douban.com/subject/2216379/
国产剧,26581830,你好，旧时光,8.6,https://movie.douban.com/subject/26581830/
国产剧,27040807,斗罗大陆1,7.2,https://movie.douban.com/subject/27040807/
国产剧,25823280,东宫,7.6,https://movie.douban.com/subject/25823280/
国产剧,26685864,鸡毛飞上天,8.1,https://movie.douban.com/subject/26685864/
国产剧,27121260,灵笼,8.3,https://movie.douban.com/subject/27121260/
国产剧,34863327,我才不要和你做朋友呢,8.1,https://movie.douban.com/subject/34863327/
国产剧,27107123,锦衣之下,7.5,https://movie.douban.com/subject/27107123/
国产剧,35033654,山海情,9.2,https://movie.douban.com/subject/35033654/
国产剧,35725021,一人之下 第五季,8.8,https://movie.douban.com/subject/35725021/
国产剧,3933008,美人心计,7.7,https://movie.douban.com/subject/3933008/
国产剧,35312003,完美世界,7.2,https://movie.douban.com/subject/35312003/
国产剧,26818236,曾少年,7.6,https://movie.douban.com/subject/26818236/
国产剧,26391976,一起同过窗 第一季,9.1,https://movie.douban.com/subject/26391976/
国产剧,27088993,都挺好,7.7,https://movie.douban.com/subject/27088993/
国产剧,26801052,那年花开月正圆,7.2,https://movie.douban.com/subject/26801052/
国产剧,10793510,爱情公寓4,7.7,https://movie.douban.com/subject/10793510/
国产剧,4858790,大秦帝国之纵横,9.3,https://movie.douban.com/subject/4858790/
国产剧,2248757,铁齿铜牙纪晓岚,8.4,https://movie.douban.com/subject/2248757/
国产剧,35235428,对手,7.8,https://movie.douban.com/subject/35235428/
国产剧,34951103,功勋,9.0,https://movie.douban.com/subject/34951103/
国产剧,3901388,我爱我家,9.4,https://movie.douban.com/subject/3901388/
国产剧,35479713,你安全吗？,7.3,https://movie.douban.com/subject/35479713/
国产剧,1830586,天下第一,8.4,https://movie.douban.com/subject/1830586/
国产剧,26663086,射雕英雄传,8.0,https://movie.douban.com/subject/26663086/
国产剧,33393274,摩天大楼,7.9,https://movie.douban.com/subject/33393274/
国产剧,35524539,时光代理人 第二季,7.8,https://movie.douban.com/subject/35524539/
国产剧,2377277,神探狄仁杰2,9.1,https://movie.douban.com/subject/2377277/
国产剧,25994712,伪装者,8.6,https://movie.douban.com/subject/25994712/
国产剧,35391031,最食人间烟火色,7.6,https://movie.douban.com/subject/35391031/
国产剧,25943173,画江湖之不良人,8.4,https://movie.douban.com/subject/25943173/
国产剧,35465011,显微镜下的大明之丝绢案,7.8,https://movie.douban.com/subject/35465011/
国产剧,1864236,水月洞天,8.6,https://movie.douban.com/subject/1864236/
国产剧,26298756,无心法师,8.4,https://movie.douban.com/subject/26298756/
国产剧,6312211,爱情公寓3,7.7,https://movie.douban.com/subject/6312211/
国产剧,26797690,大江大河,8.8,https://movie.douban.com/subject/26797690/
国产剧,2310046,李卫当官,7.7,https://movie.douban.com/subject/2310046/
国产剧,2210236,济公,8.6,https://movie.douban.com/subject/2210236/
国产剧,2216383,黑冰,8.0,https://movie.douban.com/subject/2216383/
国产剧,35390178,见面吧就现在,7.5,https://movie.douban.com/subject/35390178/
国产剧,2997297,马大帅,8.9,https://movie.douban.com/subject/2997297/
国产剧,25812420,花千骨,7.3,https://movie.douban.com/subject/25812420/
国产剧,35946038,不完美受害人,7.5,https://movie.douban.com/subject/35946038/
国产剧,35131210,曾少年之小时候,8.6,https://movie.douban.com/subject/35131210/
国产剧,6965622,悬崖,8.5,https://movie.douban.com/subject/6965622/
国产剧,35178776,雾山五行·犀川幻紫林,9.3,https://movie.douban.com/subject/35178776/
国产剧,26815153,一人之下 第一季,8.8,https://movie.douban.com/subject/26815153/
国产剧,35022074,龙岭迷窟之最后的搬山道人,7.8,https://movie.douban.com/subject/35022074/
国产剧,34951002,幸福到万家,7.1,https://movie.douban.com/subject/34951002/
国产剧,30230682,宸汐缘,8.3,https://movie.douban.com/subject/30230682/
国产剧,34949767,叛逆者,7.7,https://movie.douban.com/subject/34949767/
国产剧,2155164,贞观之治,9.3,https://movie.douban.com/subject/2155164/
国产剧,2160565,家有儿女,9.0,https://movie.douban.com/subject/2160565/
国产剧,34930018,极速悖论,7.0,https://movie.douban.com/subject/34930018/
国产剧,35524406,画江湖之不良人5,8.4,https://movie.douban.com/subject/35524406/
国产剧,27015848,魔道祖师 第一季,8.8,https://movie.douban.com/subject/27015848/
国产剧,25800263,灵魂摆渡,8.7,https://movie.douban.com/subject/25800263/
国产剧,3732699,神话,7.7,https://movie.douban.com/subject/3732699/
国产剧,6804373,楚汉传奇,7.4,https://movie.douban.com/subject/6804373/
国产剧,35981366,破事精英 第二季,8.6,https://movie.douban.com/subject/35981366/
国产剧,30371563,侠探简不知,7.8,https://movie.douban.com/subject/30371563/
国产剧,27087788,虎啸龙吟,8.4,https://movie.douban.com/subject/27087788/
国产剧,25986654,少帅,7.7,https://movie.douban.com/subject/25986654/
国产剧,34908091,天官赐福,8.1,https://movie.douban.com/subject/34908091/
国产剧,35263440,时光代理人,8.1,https://movie.douban.com/subject/35263440/
国产剧,35555999,立功·东北旧事,7.4,https://movie.douban.com/subject/35555999/
国产剧,35539600,追光的日子,8.0,https://movie.douban.com/subject/35539600/
国产剧,35231321,变成你的那一天,7.6,https://movie.douban.com/subject/35231321/
国产剧,34925294,凡人修仙传,7.9,https://movie.douban.com/subject/34925294/
国产剧,33717831,眷思量,8.0,https://movie.douban.com/subject/33717831/
国产剧,2157146,孝庄秘史,8.6,https://movie.douban.com/subject/2157146/
国产剧,1786742,情深深雨濛濛,7.4,https://movie.douban.com/subject/1786742/
国产剧,35235616,消失的孩子,7.2,https://movie.douban.com/subject/35235616/
国产剧,2341884,东周列国·春秋篇,9.4,https://movie.douban.com/subject/2341884/
国产剧,5919553,我是特种兵,8.4,https://movie.douban.com/subject/5919553/
国产剧,36117913,师兄啊师兄,7.5,https://movie.douban.com/subject/36117913/
国产剧,2154390,编辑部的故事,9.2,https://movie.douban.com/subject/2154390/
国产剧,26363830,余罪 第一季,8.4,https://movie.douban.com/subject/26363830/
国产剧,26322644,白鹿原,8.8,https://movie.douban.com/subject/26322644/
国产剧,35517425,天下长河,8.3,https://movie.douban.com/subject/35517425/
国产剧,35882624,凡人修仙传：再别天南,8.9,https://movie.douban.com/subject/35882624/
国产剧,26435736,狐妖小红娘,8.9,https://movie.douban.com/subject/26435736/
国产剧,36097599,完美世界 第二季,7.8,https://movie.douban.com/subject/36097599/
国产剧,2995948,神探狄仁杰,9.1,https://movie.douban.com/subject/2995948/
国产剧,35891808,欢颜,7.9,https://movie.douban.com/subject/35891808/
国产剧,2156775,西游记,9.3,https://movie.douban.com/subject/2156775/
国产剧,2252733,康熙微服私访记1,7.7,https://movie.douban.com/subject/2252733/
国产剧,30354606,唐人街探案,7.1,https://movie.douban.com/subject/30354606/
国产剧,26946624,小欢喜,8.2,https://movie.douban.com/subject/26946624/
国产剧,2287919,一年又一年,9.4,https://movie.douban.com/subject/2287919/
国产剧,27068534,风声,8.0,https://movie.douban.com/subject/27068534/
国产剧,3114220,大秦帝国之裂变,9.3,https://movie.douban.com/subject/3114220/
国产剧,26605881,大军师司马懿之军师联盟,8.2,https://movie.douban.com/subject/26605881/
