港剧,36140095,新闻女王,8.0,https://movie.douban.com/subject/36140095/
港剧,1878360,金枝欲孽,9.0,https://movie.douban.com/subject/1878360/
港剧,25708579,使徒行者,8.4,https://movie.douban.com/subject/25708579/
港剧,3292384,宫心计,7.1,https://movie.douban.com/subject/3292384/
港剧,1922656,法证先锋,8.8,https://movie.douban.com/subject/1922656/
港剧,1863941,天龙八部,9.1,https://movie.douban.com/subject/1863941/
港剧,2161882,男亲女爱,9.3,https://movie.douban.com/subject/2161882/
港剧,1863947,神雕侠侣,9.2,https://movie.douban.com/subject/1863947/
港剧,2148680,创世纪1：地产风云,9.0,https://movie.douban.com/subject/2148680/
港剧,3861997,绝代商骄,8.4,https://movie.douban.com/subject/3861997/
港剧,2996855,珠光宝气,7.7,https://movie.douban.com/subject/2996855/
港剧,2157188,倚天剑屠龙刀,8.6,https://movie.douban.com/subject/2157188/
港剧,3023296,封神榜,8.3,https://movie.douban.com/subject/3023296/
港剧,1478186,射雕英雄传,9.2,https://movie.douban.com/subject/1478186/
港剧,1878605,大时代,9.3,https://movie.douban.com/subject/1878605/
港剧,4195676,巾帼枭雄之义海豪情,9.4,https://movie.douban.com/subject/4195676/
港剧,1906433,火舞黄沙,8.5,https://movie.douban.com/subject/1906433/
港剧,2303112,法证先锋2,8.3,https://movie.douban.com/subject/2303112/
港剧,2983389,寻秦记,8.6,https://movie.douban.com/subject/2983389/
港剧,2284418,小鱼儿与花无缺,7.7,https://movie.douban.com/subject/2284418/
港剧,4189694,公主嫁到,7.2,https://movie.douban.com/subject/4189694/
港剧,30156074,金宵大厦,8.4,https://movie.douban.com/subject/30156074/
港剧,2214169,谈判专家,7.9,https://movie.douban.com/subject/2214169/
港剧,3126164,溏心风暴2：家好月圆,8.4,https://movie.douban.com/subject/3126164/
港剧,2190934,陀枪师姐,8.6,https://movie.douban.com/subject/2190934/
港剧,5031426,真相,8.0,https://movie.douban.com/subject/5031426/
港剧,2190925,鉴证实录,8.6,https://movie.douban.com/subject/2190925/
港剧,30481987,叹息桥,8.7,https://movie.douban.com/subject/30481987/
港剧,4202127,读心神探,7.8,https://movie.douban.com/subject/4202127/
港剧,2002924,冲上云霄,8.3,https://movie.douban.com/subject/2002924/
港剧,3023317,天地争霸美猴王,8.2,https://movie.douban.com/subject/3023317/
港剧,2124746,溏心风暴,8.0,https://movie.douban.com/subject/2124746/
港剧,2381076,洗冤录2,7.8,https://movie.douban.com/subject/2381076/
港剧,2295809,醉打金枝,7.5,https://movie.douban.com/subject/2295809/
港剧,3012309,古灵精探,8.0,https://movie.douban.com/subject/3012309/
港剧,5965670,潜行狙击,8.5,https://movie.douban.com/subject/5965670/
港剧,27195042,白色强人,8.1,https://movie.douban.com/subject/27195042/
港剧,5247088,法证先锋3,7.8,https://movie.douban.com/subject/5247088/
港剧,2190931,刑事侦缉档案4,8.4,https://movie.douban.com/subject/2190931/
港剧,4751653,怒火街头,7.9,https://movie.douban.com/subject/4751653/
港剧,2140064,栋笃神探,8.8,https://movie.douban.com/subject/2140064/
港剧,2119419,我和僵尸有个约会1,8.9,https://movie.douban.com/subject/2119419/
港剧,2190926,鉴证实录 II,8.3,https://movie.douban.com/subject/2190926/
港剧,3330144,巾帼枭雄,8.7,https://movie.douban.com/subject/3330144/
港剧,2156698,洗冤录,8.1,https://movie.douban.com/subject/2156698/
港剧,5908503,飞虎,8.1,https://movie.douban.com/subject/5908503/
港剧,34883178,金宵大厦2,7.3,https://movie.douban.com/subject/34883178/
港剧,35903880,你好，我的大夫,7.0,https://movie.douban.com/subject/35903880/
港剧,1919302,原振侠,7.6,https://movie.douban.com/subject/1919302/
港剧,35073682,刑侦日记,7.4,https://movie.douban.com/subject/35073682/
港剧,30163811,向西闻记,8.3,https://movie.douban.com/subject/30163811/
港剧,1475579,难兄难弟,9.1,https://movie.douban.com/subject/1475579/
港剧,26667080,一屋老友记,8.4,https://movie.douban.com/subject/26667080/
港剧,2995158,少年四大名捕,7.2,https://movie.douban.com/subject/2995158/
港剧,2119417,我和僵尸有个约会2,8.9,https://movie.douban.com/subject/2119417/
港剧,2279941,九五至尊,8.3,https://movie.douban.com/subject/2279941/
港剧,26342366,EU超时任务,8.4,https://movie.douban.com/subject/26342366/
港剧,2252747,第三类法庭,8.5,https://movie.douban.com/subject/2252747/
港剧,35000658,白色强人2,7.1,https://movie.douban.com/subject/35000658/
港剧,2190929,刑事侦缉档案3,8.3,https://movie.douban.com/subject/2190929/
港剧,3114226,皆大欢喜,8.8,https://movie.douban.com/subject/3114226/
港剧,26863096,降魔的,7.9,https://movie.douban.com/subject/26863096/
港剧,2357343,天地传说之鱼美人,7.6,https://movie.douban.com/subject/2357343/
港剧,2046853,义不容情,8.9,https://movie.douban.com/subject/2046853/
港剧,2230669,我的野蛮奶奶,7.5,https://movie.douban.com/subject/2230669/
港剧,2997320,僵尸道长,8.5,https://movie.douban.com/subject/2997320/
港剧,1951081,金牌冰人,7.4,https://movie.douban.com/subject/1951081/
港剧,2983434,我和春天有个约会,9.0,https://movie.douban.com/subject/2983434/
港剧,26865362,盲侠大律师,7.7,https://movie.douban.com/subject/26865362/
港剧,2119420,我和僵尸有个约会3,8.3,https://movie.douban.com/subject/2119420/
港剧,3134607,学警狙击,7.9,https://movie.douban.com/subject/3134607/
港剧,3546595,圆月弯刀,7.5,https://movie.douban.com/subject/3546595/
港剧,26786561,迷,8.1,https://movie.douban.com/subject/26786561/
港剧,35080462,超能使者,7.4,https://movie.douban.com/subject/35080462/
港剧,6866815,雷霆扫毒,7.3,https://movie.douban.com/subject/6866815/
港剧,30246878,十八年后的终极告白,7.8,https://movie.douban.com/subject/30246878/
港剧,26732441,爱回家之八时入席,8.8,https://movie.douban.com/subject/26732441/
港剧,26667082,律政强人,7.9,https://movie.douban.com/subject/26667082/
港剧,2271910,学警雄心,7.8,https://movie.douban.com/subject/2271910/
港剧,10514817,法网狙击,7.0,https://movie.douban.com/subject/10514817/
港剧,3113376,边城浪子,8.7,https://movie.douban.com/subject/3113376/
港剧,3168650,壹号皇庭2,8.4,https://movie.douban.com/subject/3168650/
港剧,10748082,爱·回家,8.6,https://movie.douban.com/subject/10748082/
港剧,2262099,银狐,8.6,https://movie.douban.com/subject/2262099/
港剧,3260481,毕打自己人,8.7,https://movie.douban.com/subject/3260481/
港剧,2371862,日月神剑,8.1,https://movie.douban.com/subject/2371862/
港剧,25787908,老表，你好Hea！,7.0,https://movie.douban.com/subject/25787908/
港剧,2882454,秀才爱上兵,7.4,https://movie.douban.com/subject/2882454/
港剧,26301576,铁马战车,7.6,https://movie.douban.com/subject/26301576/
港剧,2287747,骗中传奇,7.5,https://movie.douban.com/subject/2287747/
港剧,5401533,天蚕变,7.8,https://movie.douban.com/subject/5401533/
港剧,3168649,壹号皇庭3,8.4,https://movie.douban.com/subject/3168649/
港剧,11226080,惊异世纪,7.5,https://movie.douban.com/subject/11226080/
港剧,35731753,轻·功,7.8,https://movie.douban.com/subject/35731753/
港剧,2286180,法网伊人,7.5,https://movie.douban.com/subject/2286180/
港剧,3024200,情事缉私档案,7.0,https://movie.douban.com/subject/3024200/
港剧,6402639,现代爱情恋曲,7.6,https://movie.douban.com/subject/6402639/
港剧,3120220,千王之王重出江湖,8.3,https://movie.douban.com/subject/3120220/
港剧,2340820,雪山飞狐,7.9,https://movie.douban.com/subject/2340820/
港剧,3114227,洪熙官,7.5,https://movie.douban.com/subject/3114227/
港剧,34792289,木棘证人,7.0,https://movie.douban.com/subject/34792289/
港剧,1959787,千王群英会,7.6,https://movie.douban.com/subject/1959787/
港剧,2287826,十三太保,7.5,https://movie.douban.com/subject/2287826/
港剧,3035782,原来爱上贼,7.5,https://movie.douban.com/subject/3035782/
港剧,2357341,南帝北丐,7.4,https://movie.douban.com/subject/2357341/
港剧,2073655,再见亦是老婆,8.0,https://movie.douban.com/subject/2073655/
港剧,3003428,边缘故事,7.8,https://movie.douban.com/subject/3003428/
港剧,3115128,十三密杀令,7.4,https://movie.douban.com/subject/3115128/
港剧,3278809,英雄广东十虎,8.4,https://movie.douban.com/subject/3278809/
港剧,2303263,92钟无艳,7.3,https://movie.douban.com/subject/2303263/
港剧,26949201,玛嘉烈与大卫 前度,8.2,https://movie.douban.com/subject/26949201/
港剧,30329088,黄金有罪,7.1,https://movie.douban.com/subject/30329088/
港剧,3161598,皆大欢喜时装版,8.3,https://movie.douban.com/subject/3161598/
港剧,3092332,萬事勝意,8.1,https://movie.douban.com/subject/3092332/
港剧,3131854,与敌同行,7.9,https://movie.douban.com/subject/3131854/
港剧,3204592,君临天下,8.0,https://movie.douban.com/subject/3204592/
港剧,3204593,君临天下之血溅太和殿,7.9,https://movie.douban.com/subject/3204593/
港剧,3304013,天若有情,8.6,https://movie.douban.com/subject/3304013/
港剧,26219270,四年B班,8.2,https://movie.douban.com/subject/26219270/
港剧,3111430,马场大亨,8.5,https://movie.douban.com/subject/3111430/
港剧,3042353,捉妖奇兵,8.2,https://movie.douban.com/subject/3042353/
港剧,3003195,少女慈禧,7.7,https://movie.douban.com/subject/3003195/
港剧,2190963,陀枪师姐3,7.9,https://movie.douban.com/subject/2190963/
港剧,35498643,OPM,7.6,https://movie.douban.com/subject/35498643/
港剧,2305334,先生贵性,8.4,https://movie.douban.com/subject/2305334/
港剧,3711581,廉政行动1998,7.4,https://movie.douban.com/subject/3711581/
港剧,35459113,爱上我的衰神,8.1,https://movie.douban.com/subject/35459113/
港剧,3041509,李小龙传,7.4,https://movie.douban.com/subject/3041509/
港剧,2343690,万水千山总是情,7.7,https://movie.douban.com/subject/2343690/
港剧,3032433,施公奇案,7.0,https://movie.douban.com/subject/3032433/
港剧,3158775,浴火凤凰,7.1,https://movie.douban.com/subject/3158775/
港剧,2303777,棋武士,7.2,https://movie.douban.com/subject/2303777/
港剧,3153643,电视风云,8.1,https://movie.douban.com/subject/3153643/
港剧,3242974,暴风刑警,7.4,https://movie.douban.com/subject/3242974/
港剧,1959801,大香港,7.8,https://movie.douban.com/subject/1959801/
港剧,27075269,逆缘,7.5,https://movie.douban.com/subject/27075269/
港剧,2333709,奇幻潮,7.7,https://movie.douban.com/subject/2333709/
港剧,5908504,我的如意狼君,7.5,https://movie.douban.com/subject/5908504/
港剧,3022047,梦想成真,7.0,https://movie.douban.com/subject/3022047/
港剧,3060453,太极张三丰,7.7,https://movie.douban.com/subject/3060453/
港剧,3546703,金牙大状2,7.0,https://movie.douban.com/subject/3546703/
港剧,26994783,平安谷之诡谷传说,7.1,https://movie.douban.com/subject/26994783/
港剧,5045679,飞虎群英,7.4,https://movie.douban.com/subject/5045679/
港剧,2368623,剑啸江湖,8.5,https://movie.douban.com/subject/2368623/
港剧,10796577,仁心解码Ⅱ,7.0,https://movie.douban.com/subject/10796577/
港剧,2990292,双面伊人,7.2,https://movie.douban.com/subject/2990292/
港剧,6514125,叛逃,7.0,https://movie.douban.com/subject/6514125/
港剧,30217663,教束,8.1,https://movie.douban.com/subject/30217663/
港剧,3178798,大刺客,7.7,https://movie.douban.com/subject/3178798/
港剧,2969550,A计划,7.1,https://movie.douban.com/subject/2969550/
港剧,27131196,逐梦彼岸--中国新移民,7.9,https://movie.douban.com/subject/27131196/
港剧,3120912,河东狮吼,7.0,https://movie.douban.com/subject/3120912/
港剧,36344104,继续宠爱‧二十年‧音乐会,9.0,https://movie.douban.com/subject/36344104/
港剧,35354612,大叔的爱,7.4,https://movie.douban.com/subject/35354612/
港剧,3681594,天子屠龙,7.1,https://movie.douban.com/subject/3681594/
港剧,2990316,雷霆第一关,7.4,https://movie.douban.com/subject/2990316/
港剧,3025281,非常岳母,7.6,https://movie.douban.com/subject/3025281/
港剧,3752271,女王办公室,7.2,https://movie.douban.com/subject/3752271/
港剧,30358153,理想国,7.2,https://movie.douban.com/subject/30358153/
港剧,3017190,新不了情,7.6,https://movie.douban.com/subject/3017190/
港剧,2212270,再向虎山行,7.7,https://movie.douban.com/subject/2212270/
港剧,3092013,勇往直前,7.0,https://movie.douban.com/subject/3092013/
港剧,2381089,今生无悔,8.1,https://movie.douban.com/subject/2381089/
港剧,2284428,武林幸运星,7.1,https://movie.douban.com/subject/2284428/
港剧,10531182,济公活佛,8.0,https://movie.douban.com/subject/10531182/
港剧,2302694,九月鹰飞,8.0,https://movie.douban.com/subject/2302694/
港剧,4124395,Only You 只有您,7.1,https://movie.douban.com/subject/4124395/
港剧,1890369,妙手仁心3,7.9,https://movie.douban.com/subject/1890369/
港剧,2969261,亚历山大战记,7.3,https://movie.douban.com/subject/2969261/
港剧,3037173,中神通王重阳,7.4,https://movie.douban.com/subject/3037173/
港剧,6518754,冲上云霄II,7.7,https://movie.douban.com/subject/6518754/
港剧,26905456,夸世代,8.4,https://movie.douban.com/subject/26905456/
港剧,2355575,离岛特警,7.1,https://movie.douban.com/subject/2355575/
港剧,2365072,老师早上好,7.4,https://movie.douban.com/subject/2365072/
港剧,35567789,青年心城之撑起青春,7.6,https://movie.douban.com/subject/35567789/
港剧,6900127,女人多自在4,8.6,https://movie.douban.com/subject/6900127/
港剧,34943615,香港爱情故事,8.6,https://movie.douban.com/subject/34943615/
港剧,35419372,星空下的仁医,8.8,https://movie.douban.com/subject/35419372/
港剧,3035773,新鲜人,8.0,https://movie.douban.com/subject/3035773/
港剧,30290842,婚内情,7.5,https://movie.douban.com/subject/30290842/
港剧,3408531,肥猫正传,7.5,https://movie.douban.com/subject/3408531/
港剧,3408532,天长地久,7.8,https://movie.douban.com/subject/3408532/
港剧,3408533,鳄鱼泪,7.7,https://movie.douban.com/subject/3408533/
港剧,3408534,Loving You我爱你,8.8,https://movie.douban.com/subject/3408534/
港剧,2035178,汇通天下,7.3,https://movie.douban.com/subject/2035178/
港剧,35745642,上车家族,7.1,https://movie.douban.com/subject/35745642/
港剧,5384532,拳王,7.2,https://movie.douban.com/subject/5384532/
港剧,1949521,地狱天使,7.9,https://movie.douban.com/subject/1949521/
港剧,3024610,廉政追缉令,8.1,https://movie.douban.com/subject/3024610/
港剧,35432659,清洁师,7.7,https://movie.douban.com/subject/35432659/
港剧,2305538,绝地苍狼,7.7,https://movie.douban.com/subject/2305538/
港剧,2282468,天降奇缘,7.7,https://movie.douban.com/subject/2282468/
港剧,3036628,穆桂英之大破天门阵,8.0,https://movie.douban.com/subject/3036628/
港剧,3113597,天蚕变之再与天比高,8.1,https://movie.douban.com/subject/3113597/
港剧,2190990,法网柔情,7.8,https://movie.douban.com/subject/2190990/
港剧,30227535,牛下女高音,7.5,https://movie.douban.com/subject/30227535/
港剧,3136404,武林世家,7.5,https://movie.douban.com/subject/3136404/
港剧,4145457,如来神掌再战江湖,7.6,https://movie.douban.com/subject/4145457/
港剧,3092111,乌金血剑,7.3,https://movie.douban.com/subject/3092111/
港剧,3047987,冲上人间,7.6,https://movie.douban.com/subject/3047987/
港剧,3118938,兄兄我我,8.0,https://movie.douban.com/subject/3118938/
港剧,2990223,缉私群英,7.1,https://movie.douban.com/subject/2990223/
港剧,2990222,阖府统请,7.4,https://movie.douban.com/subject/2990222/
港剧,2990221,花木兰,7.2,https://movie.douban.com/subject/2990221/
港剧,25931749,我们的天空,8.2,https://movie.douban.com/subject/25931749/
港剧,2287750,胭脂水粉,7.1,https://movie.douban.com/subject/2287750/
港剧,4195565,情人眼里高一D,7.1,https://movie.douban.com/subject/4195565/
港剧,10571935,蓝色风暴,7.6,https://movie.douban.com/subject/10571935/
港剧,3532290,南海十三郎,7.9,https://movie.douban.com/subject/3532290/
港剧,35230539,荒诞剧团,7.5,https://movie.douban.com/subject/35230539/
港剧,6989740,拳赌双至尊,8.1,https://movie.douban.com/subject/6989740/
港剧,4195601,女人最痛,7.3,https://movie.douban.com/subject/4195601/
港剧,2301032,射雕英雄传,8.9,https://movie.douban.com/subject/2301032/
港剧,10740230,新包青天,8.1,https://movie.douban.com/subject/10740230/
港剧,3041539,马永贞之争霸上海滩,7.0,https://movie.douban.com/subject/3041539/
港剧,5294283,心战,7.7,https://movie.douban.com/subject/5294283/
港剧,2274880,恋香,7.7,https://movie.douban.com/subject/2274880/
港剧,4082304,鱼跃在花见,7.3,https://movie.douban.com/subject/4082304/
港剧,2286012,苗翠花,7.9,https://movie.douban.com/subject/2286012/
港剧,2286010,方世玉与乾隆皇,7.1,https://movie.douban.com/subject/2286010/
港剧,1908459,酒店风云,7.3,https://movie.douban.com/subject/1908459/
港剧,2249632,隔世追凶,7.8,https://movie.douban.com/subject/2249632/
港剧,3329893,巨人,7.9,https://movie.douban.com/subject/3329893/
港剧,3329895,皇家反千组,7.1,https://movie.douban.com/subject/3329895/
港剧,2367860,婚姻物语,7.2,https://movie.douban.com/subject/2367860/
港剧,2295767,魔刀侠情,7.7,https://movie.douban.com/subject/2295767/
港剧,2173152,七姊妹,7.2,https://movie.douban.com/subject/2173152/
港剧,1930616,新扎师兄续集,7.5,https://movie.douban.com/subject/1930616/
港剧,2371837,野蛮奶奶大战戈师奶,7.1,https://movie.douban.com/subject/2371837/
港剧,3736879,小小心愿,8.4,https://movie.douban.com/subject/3736879/
港剧,3024158,爱在暴风的日子,7.8,https://movie.douban.com/subject/3024158/
港剧,6013871,再造繁荣,7.4,https://movie.douban.com/subject/6013871/
港剧,2274932,布衣神相,7.3,https://movie.douban.com/subject/2274932/
港剧,4082415,轮流传,7.4,https://movie.douban.com/subject/4082415/
港剧,4133280,满清十三皇朝1,7.8,https://movie.douban.com/subject/4133280/
